DEA2,DEA1,netAsset
-95,-88,635426.1679900003
-95,-87,635426.1679900003
-95,-86,635426.1679900003
-95,-85,635426.1679900003
-95,-84,635426.1679900003
-95,-83,635426.1679900003
-95,-82,661687.0175000008
-95,-81,661687.0175000008
-95,-80,661687.0175000008
-95,-79,661687.0175000008
-95,-78,661687.0175000008
-95,-77,661687.0175000008
-95,-76,661687.0175000008
-95,-75,651210.8476200005
-95,-74,651210.8476200005
-95,-73,651210.8476200005
-95,-72,651210.8476200005
-95,-71,651210.8476200005
-95,-70,719012.2664650006
-95,-69,719012.2664650006
-95,-68,764951.3202950008
-95,-67,764951.3202950008
-95,-66,764951.3202950008
-95,-65,764951.3202950008
-95,-64,764951.3202950008
-95,-63,797362.8630950007
-95,-62,776363.5904300008
-95,-61,776363.5904300008
-95,-60,776363.5904300008
-95,-59,735309.4984450012
-95,-58,688238.3684750017
-95,-57,688238.3684750017
-95,-56,688238.3684750017
-95,-55,688238.3684750017
-95,-54,688238.3684750017
-95,-53,679669.8571800014
-95,-52,679669.8571800014
-95,-51,684010.0289500012
-95,-50,690893.8687200017
-95,-49,690893.8687200017
-95,-48,680524.5221550018
-95,-47,661543.5579100023
-95,-46,793331.9888650026
-95,-45,793331.9888650026
-95,-44,793331.9888650026
-95,-43,764291.4327300028
-95,-42,689225.7882500025
-95,-41,730466.5565850033
-95,-40,697058.4767700032
-95,-39,680055.8217600031
-95,-38,680055.8217600031
-95,-37,640162.6329300031
-95,-36,640162.6329300031
-95,-35,613641.2007350033
-95,-34,613641.2007350033
-95,-33,613641.2007350033
-95,-32,613641.2007350033
-95,-31,729952.5036750034
-95,-30,693521.554905003
-95,-29,693521.554905003
-95,-28,704668.2202850037
-95,-27,731303.8397600041
-95,-26,734329.7168150039
-95,-25,716454.373830004
-95,-24,733620.6597300044
-95,-23,733620.6597300044
-95,-22,733620.6597300044
-95,-21,763684.7397750046
-95,-20,763684.7397750046
-95,-19,902623.8912950048
-95,-18,861927.0969600049
-95,-17,823231.2338500051
-95,-16,833103.210870004
-95,-15,813455.5634650047
-95,-14,788803.3819400051
-95,-13,723050.9967700054
-95,-12,716705.6884300052
-95,-11,763472.6586350051
-95,-10,759012.7683950054
-95,-9,733592.2804900054
-95,-8,768108.1378250053
-95,-7,921210.7793250066
-95,-6,905728.7164050069
-95,-5,905728.7164050069
-95,-4,865281.0973550073
-95,-3,850933.3020550072
-95,-2,807677.5032050067
-95,-1,834575.297645008
-95,0,834575.297645008
-95,1,834575.297645008
-95,2,816444.3173150072
-95,3,866692.2130950071
-95,4,843275.4698100073
-95,5,843275.4698100073
-95,6,843275.4698100073
-95,7,1056147.472520011
-95,8,1063880.5739550116
-95,9,1284602.3374450149
-95,10,1285128.3684000147
-95,11,1257282.380860014
-95,12,1241511.6940850152
-95,13,1266442.2143400146
-95,14,1424358.3195900149
-95,15,1383931.8270750146
-95,16,1392350.1915400159
-95,17,1359125.8054150129
-95,18,1359125.8054150129
-95,19,1423108.3378150135
-95,20,1423108.3378150135
-95,21,1423108.3378150135
-95,22,1423108.3378150135
-95,23,1423108.3378150135
-95,24,1394722.4903450157
-95,25,1394722.4903450157
-95,26,1932032.8350500178
-95,27,1932032.8350500178
-95,28,2089969.9067600186
-95,29,3131869.5069550294
-95,30,3131869.5069550294
-95,31,3068713.2626850335
-95,32,3190383.0862000324
-95,33,3190383.0862000324
-95,34,3868854.9739850406
-95,35,3868854.9739850406
-95,36,3868854.9739850406
-95,37,3868854.9739850406
-95,38,3868854.9739850406
-95,39,3868854.9739850406
-95,40,3827001.9310550406
-95,41,3827001.9310550406
-95,42,3827001.9310550406
-95,43,3754463.951125033
-95,44,3754463.951125033
-95,45,3754463.951125033
-95,46,3754463.951125033
-95,47,3754463.951125033
-95,48,3754463.951125033
-95,49,3754463.951125033
-95,50,3754463.951125033
-95,51,3645935.150845036
-95,52,3568087.6522550364
-95,53,3568087.6522550364
-95,54,3568087.6522550364
-95,55,3568087.6522550364
-95,56,3605018.9836200387
-95,57,3536392.0756200384
-95,58,3536392.0756200384
-95,59,3536392.0756200384
-95,60,3536392.0756200384
-95,61,3536392.0756200384
-95,62,3536392.0756200384
-95,63,3536392.0756200384
-95,64,3536392.0756200384
-95,65,3536392.0756200384
-95,66,3536392.0756200384
-95,67,4824894.088040054
-95,68,4824894.088040054
-95,69,4809984.32664506
-95,70,4809984.32664506
-95,71,5718098.809665063
-95,72,5718098.809665063
-95,73,5718098.809665063
-95,74,5718098.809665063
-95,75,5718098.809665063
-95,76,5718098.809665063
-95,77,5718098.809665063
-95,78,5718098.809665063
-95,79,5718098.809665063
-95,80,5393616.691935068
-95,81,5393616.691935068
-95,82,5393616.691935068
-95,83,5393616.691935068
-95,84,5393616.691935068
-95,85,5393616.691935068
-95,86,5393616.691935068
-95,87,5393616.691935068
-95,88,5402327.104815066
-95,89,5402327.104815066
-95,90,5402327.104815066
-95,91,5402327.104815066
-95,92,5402327.104815066
-95,93,5112686.587075056
-95,94,5112686.587075056
-95,95,5112686.587075056
-95,96,5112686.587075056
-95,97,5112686.587075056
-95,98,5112686.587075056
-95,99,5112686.587075056
-95,100,5112686.587075056
-94,-100,612001.0993900003
-94,-99,612001.0993900003
-94,-98,595241.9297400005
-94,-97,595241.9297400005
-94,-96,595241.9297400005
-94,-95,595241.9297400005
-94,-94,595241.9297400005
-94,-93,635426.1679900003
-94,-92,635426.1679900003
-94,-91,635426.1679900003
-94,-90,635426.1679900003
-94,-89,635426.1679900003
-94,-88,635426.1679900003
-94,-87,635426.1679900003
-94,-86,635426.1679900003
-94,-85,635426.1679900003
-94,-84,635426.1679900003
-94,-83,635426.1679900003
-94,-82,661687.0175000008
-94,-81,661687.0175000008
-94,-80,661687.0175000008
-94,-79,661687.0175000008
-94,-78,661687.0175000008
-94,-77,661687.0175000008
-94,-76,661687.0175000008
-94,-75,651210.8476200005
-94,-74,651210.8476200005
-94,-73,651210.8476200005
-94,-72,651210.8476200005
-94,-71,651210.8476200005
-94,-70,719012.2664650006
-94,-69,719012.2664650006
-94,-68,764951.3202950008
-94,-67,764951.3202950008
-94,-66,764951.3202950008
-94,-65,764951.3202950008
-94,-64,764951.3202950008
-94,-63,797362.8630950007
-94,-62,776363.5904300008
-94,-61,776363.5904300008
-94,-60,776363.5904300008
-94,-59,735309.4984450012
-94,-58,688238.3684750017
-94,-57,688238.3684750017
-94,-56,688238.3684750017
-94,-55,688238.3684750017
-94,-54,688238.3684750017
-94,-53,679669.8571800014
-94,-52,679669.8571800014
-94,-51,684010.0289500012
-94,-50,690893.8687200017
-94,-49,690893.8687200017
-94,-48,680524.5221550018
-94,-47,661543.5579100023
-94,-46,793331.9888650026
-94,-45,793331.9888650026
-94,-44,793331.9888650026
-94,-43,764291.4327300028
-94,-42,689225.7882500025
-94,-41,730466.5565850033
-94,-40,697058.4767700032
-94,-39,680055.8217600031
-94,-38,680055.8217600031
-94,-37,640162.6329300031
-94,-36,640162.6329300031
-94,-35,613641.2007350033
-94,-34,613641.2007350033
-94,-33,613641.2007350033
-94,-32,613641.2007350033
-94,-31,729952.5036750034
-94,-30,693521.554905003
-94,-29,693521.554905003
-94,-28,704668.2202850037
-94,-27,731303.8397600041
-94,-26,734329.7168150039
-94,-25,716454.373830004
-94,-24,733620.6597300044
-94,-23,733620.6597300044
-94,-22,733620.6597300044
-94,-21,763684.7397750046
-94,-20,763684.7397750046
-94,-19,902623.8912950048
-94,-18,861927.0969600049
-94,-17,823231.2338500051
-94,-16,833103.210870004
-94,-15,813455.5634650047
-94,-14,788803.3819400051
-94,-13,723050.9967700054
-94,-12,716705.6884300052
-94,-11,763472.6586350051
-94,-10,759012.7683950054
-94,-9,733592.2804900054
-94,-8,768108.1378250053
-94,-7,921210.7793250066
-94,-6,905728.7164050069
-94,-5,905728.7164050069
-94,-4,865281.0973550073
-94,-3,850933.3020550072
-94,-2,807677.5032050067
-94,-1,834575.297645008
-94,0,834575.297645008
-94,1,834575.297645008
-94,2,816444.3173150072
-94,3,866692.2130950071
-94,4,843275.4698100073
-94,5,843275.4698100073
-94,6,843275.4698100073
-94,7,1056147.472520011
-94,8,1063880.5739550116
-94,9,1284602.3374450149
-94,10,1285128.3684000147
-94,11,1257282.380860014
-94,12,1241511.6940850152
-94,13,1266442.2143400146
-94,14,1424358.3195900149
-94,15,1383931.8270750146
-94,16,1392350.1915400159
-94,17,1359125.8054150129
-94,18,1359125.8054150129
-94,19,1423108.3378150135
-94,20,1423108.3378150135
-94,21,1423108.3378150135
-94,22,1423108.3378150135
-94,23,1423108.3378150135
-94,24,1394722.4903450157
-94,25,1394722.4903450157
-94,26,1932032.8350500178
-94,27,1932032.8350500178
-94,28,2089969.9067600186
-94,29,3131869.5069550294
-94,30,3131869.5069550294
-94,31,3068713.2626850335
-94,32,3190383.0862000324
-94,33,3190383.0862000324
-94,34,3868854.9739850406
-94,35,3868854.9739850406
-94,36,3868854.9739850406
-94,37,3868854.9739850406
-94,38,3868854.9739850406
-94,39,3868854.9739850406
-94,40,3827001.9310550406
-94,41,3827001.9310550406
-94,42,3827001.9310550406
-94,43,3754463.951125033
-94,44,3754463.951125033
-94,45,3754463.951125033
-94,46,3754463.951125033
-94,47,3754463.951125033
-94,48,3754463.951125033
-94,49,3754463.951125033
-94,50,3754463.951125033
-94,51,3645935.150845036
-94,52,3568087.6522550364
-94,53,3568087.6522550364
-94,54,3568087.6522550364
-94,55,3568087.6522550364
-94,56,3605018.9836200387
-94,57,3536392.0756200384
-94,58,3536392.0756200384
-94,59,3536392.0756200384
-94,60,3536392.0756200384
-94,61,3536392.0756200384
-94,62,3536392.0756200384
-94,63,3536392.0756200384
-94,64,3536392.0756200384
-94,65,3536392.0756200384
-94,66,3536392.0756200384
-94,67,4824894.088040054
-94,68,4824894.088040054
-94,69,4809984.32664506
-94,70,4809984.32664506
-94,71,5718098.809665063
-94,72,5718098.809665063
-94,73,5718098.809665063
-94,74,5718098.809665063
-94,75,5718098.809665063
-94,76,5718098.809665063
-94,77,5718098.809665063
-94,78,5718098.809665063
-94,79,5718098.809665063
-94,80,5393616.691935068
-94,81,5393616.691935068
-94,82,5393616.691935068
-94,83,5393616.691935068
-94,84,5393616.691935068
-94,85,5393616.691935068
-94,86,5393616.691935068
-94,87,5393616.691935068
-94,88,5402327.104815066
-94,89,5402327.104815066
-94,90,5402327.104815066
-94,91,5402327.104815066
-94,92,5402327.104815066
-94,93,5112686.587075056
-94,94,5112686.587075056
-94,95,5112686.587075056
-94,96,5112686.587075056
-94,97,5112686.587075056
-94,98,5112686.587075056
-94,99,5112686.587075056
-94,100,5112686.587075056
-93,-100,612001.0993900003
-93,-99,612001.0993900003
-93,-98,595241.9297400005
-93,-97,595241.9297400005
-93,-96,595241.9297400005
-93,-95,595241.9297400005
-93,-94,595241.9297400005
-93,-93,635426.1679900003
-93,-92,635426.1679900003
-93,-91,635426.1679900003
-93,-90,635426.1679900003
-93,-89,635426.1679900003
-93,-88,635426.1679900003
-93,-87,635426.1679900003
-93,-86,635426.1679900003
-93,-85,635426.1679900003
-93,-84,635426.1679900003
-93,-83,635426.1679900003
-93,-82,661687.0175000008
-93,-81,661687.0175000008
-93,-80,661687.0175000008
-93,-79,661687.0175000008
-93,-78,661687.0175000008
-93,-77,661687.0175000008
-93,-76,661687.0175000008
-93,-75,651210.8476200005
-93,-74,651210.8476200005
-93,-73,651210.8476200005
-93,-72,651210.8476200005
-93,-71,651210.8476200005
-93,-70,719012.2664650006
-93,-69,719012.2664650006
-93,-68,764951.3202950008
-93,-67,764951.3202950008
-93,-66,764951.3202950008
-93,-65,764951.3202950008
-93,-64,764951.3202950008
-93,-63,797362.8630950007
-93,-62,776363.5904300008
-93,-61,776363.5904300008
-93,-60,776363.5904300008
-93,-59,735309.4984450012
-93,-58,688238.3684750017
-93,-57,688238.3684750017
-93,-56,688238.3684750017
-93,-55,688238.3684750017
-93,-54,688238.3684750017
-93,-53,679669.8571800014
-93,-52,679669.8571800014
-93,-51,684010.0289500012
-93,-50,690893.8687200017
-93,-49,690893.8687200017
-93,-48,680524.5221550018
-93,-47,661543.5579100023
-93,-46,793331.9888650026
-93,-45,793331.9888650026
-93,-44,793331.9888650026
-93,-43,764291.4327300028
-93,-42,689225.7882500025
-93,-41,730466.5565850033
-93,-40,697058.4767700032
-93,-39,680055.8217600031
-93,-38,680055.8217600031
-93,-37,640162.6329300031
-93,-36,640162.6329300031
-93,-35,613641.2007350033
-93,-34,613641.2007350033
-93,-33,613641.2007350033
-93,-32,613641.2007350033
-93,-31,729952.5036750034
-93,-30,693521.554905003
-93,-29,693521.554905003
-93,-28,704668.2202850037
-93,-27,731303.8397600041
-93,-26,734329.7168150039
-93,-25,716454.373830004
-93,-24,733620.6597300044
-93,-23,733620.6597300044
-93,-22,733620.6597300044
-93,-21,763684.7397750046
-93,-20,763684.7397750046
-93,-19,902623.8912950048
-93,-18,861927.0969600049
-93,-17,823231.2338500051
-93,-16,833103.210870004
-93,-15,813455.5634650047
-93,-14,788803.3819400051
-93,-13,723050.9967700054
-93,-12,716705.6884300052
-93,-11,763472.6586350051
-93,-10,759012.7683950054
-93,-9,733592.2804900054
-93,-8,768108.1378250053
-93,-7,921210.7793250066
-93,-6,905728.7164050069
-93,-5,905728.7164050069
-93,-4,865281.0973550073
-93,-3,850933.3020550072
-93,-2,807677.5032050067
-93,-1,834575.297645008
-93,0,834575.297645008
-93,1,834575.297645008
-93,2,816444.3173150072
-93,3,866692.2130950071
-93,4,843275.4698100073
-93,5,843275.4698100073
-93,6,843275.4698100073
-93,7,1056147.472520011
-93,8,1063880.5739550116
-93,9,1284602.3374450149
-93,10,1285128.3684000147
-93,11,1257282.380860014
-93,12,1241511.6940850152
-93,13,1266442.2143400146
-93,14,1424358.3195900149
-93,15,1383931.8270750146
-93,16,1392350.1915400159
-93,17,1359125.8054150129
-93,18,1359125.8054150129
-93,19,1423108.3378150135
-93,20,1423108.3378150135
-93,21,1423108.3378150135
-93,22,1423108.3378150135
-93,23,1423108.3378150135
-93,24,1394722.4903450157
-93,25,1394722.4903450157
-93,26,1932032.8350500178
-93,27,1932032.8350500178
-93,28,2089969.9067600186
-93,29,3131869.5069550294
-93,30,3131869.5069550294
-93,31,3068713.2626850335
-93,32,3190383.0862000324
-93,33,3190383.0862000324
-93,34,3868854.9739850406
-93,35,3868854.9739850406
-93,36,3868854.9739850406
-93,37,3868854.9739850406
-93,38,3868854.9739850406
-93,39,3868854.9739850406
-93,40,3827001.9310550406
-93,41,3827001.9310550406
-93,42,3827001.9310550406
-93,43,3754463.951125033
-93,44,3754463.951125033
-93,45,3754463.951125033
-93,46,3754463.951125033
-93,47,3754463.951125033
-93,48,3754463.951125033
-93,49,3754463.951125033
-93,50,3754463.951125033
-93,51,3645935.150845036
-93,52,3568087.6522550364
-93,53,3568087.6522550364
-93,54,3568087.6522550364
-93,55,3568087.6522550364
-93,56,3605018.9836200387
-93,57,3536392.0756200384
-93,58,3536392.0756200384
-93,59,3536392.0756200384
-93,60,3536392.0756200384
-93,61,3536392.0756200384
-93,62,3536392.0756200384
-93,63,3536392.0756200384
-93,64,3536392.0756200384
-93,65,3536392.0756200384
-93,66,3536392.0756200384
-93,67,4824894.088040054
-93,68,4824894.088040054
-93,69,4809984.32664506
-93,70,4809984.32664506
-93,71,5718098.809665063
-93,72,5718098.809665063
-93,73,5718098.809665063
-93,74,5718098.809665063
-93,75,5718098.809665063
-93,76,5718098.809665063
-93,77,5718098.809665063
-93,78,5718098.809665063
-93,79,5718098.809665063
-93,80,5393616.691935068
-93,81,5393616.691935068
-93,82,5393616.691935068
-93,83,5393616.691935068
-93,84,5393616.691935068
-93,85,5393616.691935068
-93,86,5393616.691935068
-93,87,5393616.691935068
-93,88,5402327.104815066
-93,89,5402327.104815066
-93,90,5402327.104815066
-93,91,5402327.104815066
-93,92,5402327.104815066
-93,93,5112686.587075056
-93,94,5112686.587075056
-93,95,5112686.587075056
-93,96,5112686.587075056
-93,97,5112686.587075056
-93,98,5112686.587075056
-93,99,5112686.587075056
-93,100,5112686.587075056
-92,-100,612001.0993900003
-92,-99,612001.0993900003
-92,-98,595241.9297400005
-92,-97,595241.9297400005
-92,-96,595241.9297400005
-92,-95,595241.9297400005
-92,-94,595241.9297400005
-92,-93,635426.1679900003
-92,-92,635426.1679900003
-92,-91,635426.1679900003
-92,-90,635426.1679900003
-92,-89,635426.1679900003
-92,-88,635426.1679900003
-92,-87,635426.1679900003
-92,-86,635426.1679900003
-92,-85,635426.1679900003
-92,-84,635426.1679900003
-92,-83,635426.1679900003
-92,-82,661687.0175000008
-92,-81,661687.0175000008
-92,-80,661687.0175000008
-92,-79,661687.0175000008
-92,-78,661687.0175000008
-92,-77,661687.0175000008
-92,-76,661687.0175000008
-92,-75,651210.8476200005
-92,-74,651210.8476200005
-92,-73,651210.8476200005
-92,-72,651210.8476200005
-92,-71,651210.8476200005
-92,-70,719012.2664650006
-92,-69,719012.2664650006
-92,-68,764951.3202950008
-92,-67,764951.3202950008
-92,-66,764951.3202950008
-92,-65,764951.3202950008
-92,-64,764951.3202950008
-92,-63,797362.8630950007
-92,-62,776363.5904300008
-92,-61,776363.5904300008
-92,-60,776363.5904300008
-92,-59,735309.4984450012
-92,-58,688238.3684750017
-92,-57,688238.3684750017
-92,-56,688238.3684750017
-92,-55,688238.3684750017
-92,-54,688238.3684750017
-92,-53,679669.8571800014
-92,-52,679669.8571800014
-92,-51,684010.0289500012
-92,-50,690893.8687200017
-92,-49,690893.8687200017
-92,-48,680524.5221550018
-92,-47,661543.5579100023
-92,-46,793331.9888650026
-92,-45,793331.9888650026
-92,-44,793331.9888650026
-92,-43,764291.4327300028
-92,-42,689225.7882500025
-92,-41,730466.5565850033
-92,-40,697058.4767700032
-92,-39,680055.8217600031
-92,-38,680055.8217600031
-92,-37,640162.6329300031
-92,-36,640162.6329300031
-92,-35,613641.2007350033
-92,-34,613641.2007350033
-92,-33,613641.2007350033
-92,-32,613641.2007350033
-92,-31,729952.5036750034
-92,-30,693521.554905003
-92,-29,693521.554905003
-92,-28,704668.2202850037
-92,-27,731303.8397600041
-92,-26,734329.7168150039
-92,-25,716454.373830004
-92,-24,733620.6597300044
-92,-23,733620.6597300044
-92,-22,733620.6597300044
-92,-21,763684.7397750046
-92,-20,763684.7397750046
-92,-19,902623.8912950048
-92,-18,861927.0969600049
-92,-17,823231.2338500051
-92,-16,833103.210870004
-92,-15,813455.5634650047
-92,-14,788803.3819400051
-92,-13,723050.9967700054
-92,-12,716705.6884300052
-92,-11,763472.6586350051
-92,-10,759012.7683950054
-92,-9,733592.2804900054
-92,-8,768108.1378250053
-92,-7,921210.7793250066
-92,-6,905728.7164050069
-92,-5,905728.7164050069
-92,-4,865281.0973550073
-92,-3,850933.3020550072
-92,-2,807677.5032050067
-92,-1,834575.297645008
-92,0,834575.297645008
-92,1,834575.297645008
-92,2,816444.3173150072
-92,3,866692.2130950071
-92,4,843275.4698100073
-92,5,843275.4698100073
-92,6,843275.4698100073
-92,7,1056147.472520011
-92,8,1063880.5739550116
-92,9,1284602.3374450149
-92,10,1285128.3684000147
-92,11,1257282.380860014
-92,12,1241511.6940850152
-92,13,1266442.2143400146
-92,14,1424358.3195900149
-92,15,1383931.8270750146
-92,16,1392350.1915400159
-92,17,1359125.8054150129
-92,18,1359125.8054150129
-92,19,1423108.3378150135
-92,20,1423108.3378150135
-92,21,1423108.3378150135
-92,22,1423108.3378150135
-92,23,1423108.3378150135
-92,24,1394722.4903450157
-92,25,1394722.4903450157
-92,26,1932032.8350500178
-92,27,1932032.8350500178
-92,28,2089969.9067600186
-92,29,3131869.5069550294
-92,30,3131869.5069550294
-92,31,3068713.2626850335
-92,32,3190383.0862000324
-92,33,3190383.0862000324
-92,34,3868854.9739850406
-92,35,3868854.9739850406
-92,36,3868854.9739850406
-92,37,3868854.9739850406
-92,38,3868854.9739850406
-92,39,3868854.9739850406
