shortMA,mediumMA,longMA,netAsset
8,14,142,6639151.74841506
1,15,142,9504055.83397513
2,15,142,9498251.1306101
3,15,142,7739534.988975067
4,15,142,7285770.97802007
5,15,142,8162812.691400072
6,15,142,9411742.848710058
7,15,142,7998240.879225068
8,15,142,6973970.111080056
1,16,142,9660912.074880134
2,16,142,8644596.834840102
3,16,142,9885086.747050101
4,16,142,8284384.938775067
5,16,142,8528333.593810065
6,16,142,8343568.385820066
7,16,142,7399303.641930061
8,16,142,6061418.4224800505
1,17,142,10416998.86098511
2,17,142,9553246.905565089
3,17,142,11289202.118690092
4,17,142,7513681.76865006
5,17,142,7321349.9202750595
6,17,142,7019171.758295054
7,17,142,6649860.495970053
8,17,142,6611094.658095056
1,18,142,8901503.047480104
2,18,142,10067591.53168011
3,18,142,10865369.101980098
4,18,142,6515244.692260055
5,18,142,7751586.883620066
6,18,142,7285671.056730058
7,18,142,7127579.709890053
8,18,142,6212198.335635055
1,19,142,9411453.240965098
2,19,142,10983915.840755098
3,19,142,10751767.293385098
4,19,142,7441000.03480506
5,19,142,8286665.889930065
6,19,142,7026335.321035045
7,19,142,7306248.59646005
8,19,142,7229131.792150051
1,20,142,8385844.531480097
2,20,142,11482369.48427509
3,20,142,9573574.009010075
4,20,142,7083962.721385054
5,20,142,8725855.379020061
6,20,142,6165757.433290051
7,20,142,6927872.937250051
8,20,142,7167913.868650054
1,21,142,7249507.2586850915
2,21,142,10067890.6630201
3,21,142,8788239.552020077
4,21,142,6841682.174295053
5,21,142,7856625.837520076
6,21,142,6064384.96452505
7,21,142,7528505.706820056
8,21,142,7653820.295970052
1,5,143,2545045.1528050667
2,5,143,5051029.713235107
3,5,143,6070448.093150125
4,5,143,8245929.377790153
5,5,143,1000000.0
6,5,143,1128336.984335032
7,5,143,1752339.5628650354
8,5,143,1680497.840795031
1,6,143,4121245.548875095
2,6,143,5887813.602820117
3,6,143,7362550.978090137
4,6,143,5671133.104860109
5,6,143,5839399.281460116
6,6,143,1000000.0
7,6,143,2528843.0639900547
8,6,143,1357130.235040024
1,7,143,3765608.5886400775
2,7,143,5589172.786825092
3,7,143,6813206.635580106
4,7,143,5263392.156825072
5,7,143,4223660.576370082
6,7,143,2693122.20881507
7,7,143,1000000.0
8,7,143,1213052.4536000306
1,8,143,3441666.209665072
2,8,143,5980571.304240086
3,8,143,7087455.390980095
4,8,143,6117517.27143009
5,8,143,4665993.688885066
6,8,143,5607362.048335076
7,8,143,5762066.279445113
8,8,143,1000000.0
1,9,143,3253306.854545066
2,9,143,5899146.655480087
3,9,143,6677666.062590095
4,9,143,6943294.859705081
5,9,143,4889734.126050061
6,9,143,4940373.682640064
7,9,143,5800213.960480083
8,9,143,5282273.5825750735
1,10,143,4003155.872065073
2,10,143,6327344.8704900965
3,10,143,6674196.31501008
4,10,143,7180503.307270076
5,10,143,5745287.888455067
6,10,143,6012515.150535068
7,10,143,6022732.221580064
8,10,143,6625915.926175078
1,11,143,3981367.7385250875
2,11,143,6284313.466040097
3,11,143,8152165.079540091
4,11,143,7832165.551130069
5,11,143,7369386.437525079
6,11,143,8177897.100790081
7,11,143,8601271.434225084
8,11,143,6008437.392435068
1,12,143,6166004.579870104
2,12,143,7479443.026665093
3,12,143,10308393.819945104
4,12,143,7656605.203650074
5,12,143,8324288.550095069
6,12,143,10104961.19387009
7,12,143,8539773.363590071
8,12,143,7127814.340660087
1,13,143,6735964.731565105
2,13,143,8428718.5526801
3,13,143,10670619.878915092
4,13,143,7943547.231570068
5,13,143,9187295.764390074
6,13,143,8985988.008040067
7,13,143,8063695.332970081
8,13,143,6649018.841170071
1,14,143,7565305.222140107
2,14,143,9340158.859165099
3,14,143,8834147.47546009
4,14,143,7201024.142160058
5,14,143,6754064.784445069
6,14,143,8876127.265340064
7,14,143,7431333.791900077
8,14,143,6539373.407175061
1,15,143,9440583.114525123
2,15,143,9434273.370035103
3,15,143,7623271.325925062
4,15,143,7177551.29782007
5,15,143,8040013.941630075
6,15,143,9269004.757980064
7,15,143,7877105.18774507
8,15,143,6869032.224680053
1,16,143,9595940.602035116
2,16,143,8514259.7492901
3,16,143,9736881.889350085
4,16,143,8157591.700050073
5,16,143,8400533.946405064
6,16,143,8217581.615905061
7,16,143,7287333.380290058
8,16,143,5970627.843505052
1,17,143,10261192.452790137
2,17,143,9409331.441355081
3,17,143,11118439.9755951
4,17,143,7400347.59129506
5,17,143,7210513.73482505
6,17,143,6913672.412995062
7,17,143,6550328.698800054
8,17,143,6511242.597970064
1,18,143,8765992.156915085
2,18,143,9915714.225045098
3,18,143,10701127.170245111
4,18,143,6417447.970630062
5,18,143,7635941.117600062
6,18,143,7176044.422855056
7,18,143,7019709.438320057
8,18,143,6119010.14230505
1,19,143,9270364.77369511
2,19,143,10819897.929135099
3,19,143,10591053.67044008
4,19,143,7329857.489430057
5,19,143,8161581.4052400645
6,19,143,6920331.321550054
7,19,143,7197118.046010051
8,19,143,7120880.840000057
1,20,143,8259518.096600101
2,20,143,11312132.136340084
3,20,143,9430121.601310074
4,20,143,6977351.049280061
5,20,143,8596245.18326007
6,20,143,6074693.258290052
7,20,143,6823824.96817505
8,20,143,7060757.288060045
1,21,143,7141482.998420083
2,21,143,9915586.5925151
3,21,143,8656684.457010085
4,21,143,6738211.2270600535
5,21,143,7738319.844480065
6,21,143,5973438.694335043
7,21,143,7415786.573215056
8,21,143,7402527.188905048
1,5,144,2530775.6399200717
2,5,144,5023261.5346650975
3,5,144,6039125.011825123
4,5,144,8220508.718880156
5,5,144,1000000.0
6,5,144,1142128.3570750328
7,5,144,1774112.0671200384
8,5,144,1701815.2480450284
1,6,144,4098392.504425086
2,6,144,5856179.866670107
3,6,144,7359669.615990131
4,6,144,5668333.284075109
5,6,144,5703227.712960124
6,6,144,1000000.0
7,6,144,2561624.213410058
8,6,144,1393282.0302050272
1,7,144,3662460.2839950775
2,7,144,5588127.783510098
3,7,144,6661613.259990096
4,7,144,5151177.123895071
5,7,144,4129541.106205084
6,7,144,2633471.515140065
7,7,144,1000000.0
8,7,144,1238887.8005850287
1,8,144,3367874.8518900755
2,8,144,5853348.576190088
3,8,144,6936521.99284009
4,8,144,5986990.177605089
5,8,144,4562122.278545059
6,8,144,5406913.144395079
7,8,144,5569922.022970108
8,8,144,1000000.0
1,9,144,3184000.507645069
2,9,144,5773215.9781100815
3,9,144,6535123.38264509
4,9,144,6789117.89828008
5,9,144,4780784.301465055
6,9,144,4764742.65874006
7,9,144,5594289.818760065
8,9,144,5159576.420845076
1,10,144,3917184.2557200785
2,10,144,6192388.491940089
3,10,144,6531913.615775079
4,10,144,7020853.591280076
5,10,144,5617598.714115068
6,10,144,5798675.367770058
7,10,144,5807643.0615750635
8,10,144,6389503.460895079
1,11,144,3896685.5590550737
2,11,144,6150192.396225083
3,11,144,7978182.166885075
4,11,144,7656989.702840081
5,11,144,7106830.317805077
6,11,144,7886393.517495072
7,11,144,8295306.142925087
8,11,144,5794302.900985074
1,12,144,6033693.955480103
2,12,144,7320087.470690093
3,12,144,10088658.47366009
4,12,144,7485453.513840074
5,12,144,8027853.004565084
6,12,144,9744998.571580078
7,12,144,8236020.71961007
8,12,144,6874403.112215088
1,13,144,6592158.992175098
2,13,144,8249424.589295104
3,13,144,10441948.915560089
4,13,144,7765882.05713507
5,13,144,8859864.224630078
6,13,144,8666448.854510078
7,13,144,7776342.770620075
8,13,144,6411649.517315069
1,14,144,7404098.510385105
2,14,144,9140872.6413601
3,14,144,8645422.310430074
4,14,144,7040201.755455063
5,14,144,6513034.176455064
6,14,144,8559343.007815069
7,14,144,7165954.882495066
8,14,144,6306601.847995053
1,15,144,9104060.672880126
2,15,144,9233419.547370099
3,15,144,7460825.36434007
4,15,144,7016953.677000063
5,15,144,7753052.049080071
6,15,144,8938487.756625058
7,15,144,7596966.724625075
8,15,144,6624362.264330059
1,16,144,9254411.269295124
2,16,144,8333155.861190096
3,16,144,9529512.115645094
4,16,144,7976151.347840062
5,16,144,8101434.7827150505
6,16,144,7925358.181030059
7,16,144,7028255.5506750485
8,16,144,5758030.388405047
1,17,144,10042715.106055124
2,17,144,9207782.483275093
3,17,144,10881118.234450083
4,17,144,7234916.146505059
5,17,144,6954179.973455054
6,17,144,6667735.689745059
7,17,144,6317007.193875052
8,17,144,6279649.301205064
1,18,144,8579630.706235101
2,18,144,9704702.6461101
3,18,144,10473260.640955096
4,18,144,6274417.13633006
5,18,144,7363774.9611300565
6,18,144,6920394.879700051
7,18,144,6770259.74730005
8,18,144,5900810.98340505
1,19,144,8940005.021680092
2,19,144,10589036.06023509
3,19,144,10354427.694895085
4,19,144,7069325.293245056
5,19,144,7870362.946670065
6,19,144,6673818.071100057
7,19,144,6941240.871590048
8,19,144,6867286.278660051
1,20,144,7964860.757565103
2,20,144,11059236.575645087
3,20,144,9094367.299320092
4,20,144,6728567.532410062
5,20,144,8289962.777780062
6,20,144,5858138.7016050555
7,20,144,6580855.406920055
8,20,144,6808558.151965051
1,21,144,6887119.963050087
2,21,144,9561808.520925086
3,21,144,8348060.054465082
4,21,144,6497726.46826005
5,21,144,7461947.634095061
6,21,144,5760471.92396504
7,21,144,7151461.694325048
8,21,144,7139205.337135052
1,5,145,2604840.342675063
2,5,145,5171821.474740107
3,5,145,6276890.886310129
4,5,145,8406471.886480154
5,5,145,1000000.0
6,5,145,1123966.8288300338
7,5,145,1749147.5925000375
8,5,145,1721437.6636600296
1,6,145,4219426.905520091
2,6,145,6055190.359415108
3,6,145,7682268.67745014
4,6,145,5922955.333585097
5,6,145,5923074.333675121
6,6,145,1000000.0
7,6,145,2509158.9208350554
8,6,145,1405957.2267900272
1,7,145,3769650.245775073
2,7,145,5777820.499415087
3,7,145,6952724.5983250905
4,7,145,5382534.7940700585
5,7,145,4284711.923765072
6,7,145,2754273.7670500637
7,7,145,1000000.0
8,7,145,1260020.3014650338
1,8,145,3504217.537815076
2,8,145,6116050.625000077
3,8,145,7240927.5816901
4,8,145,6256532.745340085
5,8,145,4614927.91181506
6,8,145,5479605.669710076
7,8,145,5605126.135310109
8,8,145,1000000.0
1,9,145,3311811.2645100676
2,9,145,6006448.908155084
3,9,145,6827304.014625091
4,9,145,6970028.426630075
5,9,145,4835399.7990000695
6,9,145,4786294.0385250645
7,9,145,5623088.597975076
8,9,145,5205547.110325089
1,10,145,4077074.5466600787
2,10,145,6443978.057605084
3,10,145,6751144.795425073
4,10,145,7207176.878745072
5,10,145,5761188.968605074
6,10,145,5914569.944175075
7,10,145,5773944.940185063
8,10,145,6446191.484545077
1,11,145,4054926.49129007
2,11,145,6400112.596525093
3,11,145,8105050.893105074
4,11,145,7730435.908630064
5,11,145,7100143.081095081
6,11,145,7839558.404795091
7,11,145,8246417.802455089
8,11,145,5758939.315835074
1,12,145,6140009.058200091
2,12,145,7449863.3133550985
3,12,145,10239241.14676509
4,12,145,7471569.377165058
5,12,145,8020851.286060075
6,12,145,9686813.020875087
7,12,145,8185999.1189950695
8,12,145,6833065.362465072
1,13,145,6708208.104400105
2,13,145,8394402.112230098
3,13,145,10434283.165765086
4,13,145,7753235.772855071
5,13,145,8853123.607765077
6,13,145,8612275.243175065
7,13,145,7730316.893675062
8,13,145,6372831.482475061
1,14,145,7534452.945770103
2,14,145,9302342.403505089
3,14,145,8698753.331785075
4,14,145,7033153.059950058
5,14,145,6500647.685660065
6,14,145,8507791.240680078
7,14,145,7123592.454745063
8,14,145,6268582.650220051
1,15,145,9265638.153010136
2,15,145,9396214.478405084
3,15,145,7505875.553625061
4,15,145,7010665.727040054
5,15,145,7739130.085600063
6,15,145,8884346.64208006
7,15,145,7551683.717230064
8,15,145,6526109.681915054
1,16,145,9271623.135775104
2,16,145,8382805.320980092
3,16,145,9587622.356245074
4,16,145,7970127.052760048
5,16,145,8086334.898825055
6,16,145,7910524.013425054
7,16,145,6985847.291165055
8,16,145,5697113.993035048
1,17,145,10059913.70203512
2,17,145,9264116.287915083
3,17,145,10948208.14358007
4,17,145,7228320.158655057
5,17,145,6940473.317855062
6,17,145,6597485.596060056
7,17,145,6250838.875730048
8,17,145,6212484.775965054
1,18,145,8595036.885295097
2,18,145,9762065.07481009
3,18,145,10538103.542580074
4,18,145,6269485.6891600555
5,18,145,7349759.69250007
6,18,145,6846657.799590059
7,18,145,6699107.284605045
8,18,145,5843914.0054250555
1,19,145,8957409.437660092
2,19,145,10651232.864465078
3,19,145,10417477.892955063
4,19,145,7110164.728715048
5,19,145,7855712.18792006
6,19,145,6661677.529345045
7,19,145,6928311.936805047
8,19,145,6800960.62692005
1,20,145,7980533.1644100975
2,20,145,11126830.410675101
3,20,145,9148494.546240099
4,20,145,6770494.279515041
5,20,145,8282539.681865073
6,20,145,5893796.709895048
7,20,145,6576569.473920047
8,20,145,6744366.567015052
1,21,145,6899821.47130008
2,21,145,9619802.107855085
3,21,145,8398599.03046507
4,21,145,6538356.513380057
5,21,145,7456589.220480061
6,21,145,5795514.696365045
7,21,145,7132099.806375046
8,21,145,7160360.412455044
1,5,146,2534236.070265063
2,5,146,5041787.683145107
3,5,146,6352037.201910128
4,5,146,8514920.587245168
5,5,146,1000000.0
6,5,146,1133297.4896950307
7,5,146,1763166.462020036
8,5,146,1735018.9277700312
1,6,146,4104792.8496100907
2,6,146,6055190.359415108
3,6,146,7772839.216435136
4,6,146,5962327.730105106
5,6,146,5994356.416880139
6,6,146,1000000.0
7,6,146,2524418.8392250496
8,6,146,1399859.543735027
1,7,146,3762939.006820074
2,7,146,5777820.499415087
3,7,146,6992348.660110087
4,7,146,5446676.186585069
5,7,146,4339831.075610078
6,7,146,2789809.2236150675
7,7,146,1000000.0
8,7,146,1259941.6865800316
1,8,146,3497784.5583500764
2,8,146,6116050.625000077
3,8,146,7281926.5007050885
4,8,146,6337023.4795550825
5,8,146,4673440.396020055
6,8,146,5623170.121330075
7,8,146,5716639.209495108
8,8,146,1000000.0
1,9,146,3305767.9386250675
2,9,146,6078349.1178050935
3,9,146,6867161.844065088
4,9,146,7015416.022030082
5,9,146,4868090.7034650585
6,9,146,4880105.935120061
7,9,146,5739707.687665078
8,9,146,5312376.003375077
1,10,146,4069776.984490082
2,10,146,6480820.068410087
3,10,146,6797150.999675082
4,10,146,7254774.622155071
5,10,146,5799247.916035068
6,10,146,6031286.742930065
7,10,146,5893919.14385006
8,10,146,6579911.429570071
1,11,146,4105947.6541000763
2,11,146,6526614.991350084
3,11,146,8160069.240330085
4,11,146,7883101.387995068
5,11,146,7240623.491935082
6,11,146,8002746.507505074
7,11,146,8416606.579850074
8,11,146,5879776.525220061
1,12,146,6219554.614580107
2,12,146,7605811.78316009
3,12,146,10452991.692320092
4,12,146,7627784.016495067
5,12,146,8188047.169955062
6,12,146,9889592.62199009
7,12,146,8497861.207715074
8,12,146,7094728.302870075
1,13,146,6847979.6779051
2,13,146,8571683.207835104
3,13,146,10832204.238100095
4,13,146,7915064.064180065
5,13,146,9037905.12790007
6,13,146,8943735.59758508
7,13,146,8024911.70159507
8,13,146,6614977.225805068
1,14,146,7693204.454155098
2,14,146,9497410.210945096
3,14,146,9030965.809585076
4,14,146,7302021.7480650665
5,14,146,6748616.722450058
6,14,146,8832127.106460078
7,14,146,7395731.776985068
8,14,146,6507855.7608750565
1,15,146,9459576.213575121
2,15,146,9755868.222880095
3,15,146,7792295.098625067
4,15,146,7276413.887050078
5,15,146,8032904.17367007
6,15,146,9224416.448805053
7,15,146,7839266.422810059
8,15,146,6776234.573535047
1,16,146,9626108.185125133
2,16,146,8703943.14861009
3,16,146,9952583.90010508
4,16,146,8274369.0077150725
5,16,146,8395382.819895077
6,16,146,8213058.024990059
7,16,146,7250724.649930058
8,16,146,5914738.871375049
1,17,146,10445314.46372012
2,17,146,9617568.428220091
3,17,146,11364061.661340095
4,17,146,7504624.739320058
5,17,146,7206253.151680054
6,17,146,6849492.657625057
7,17,146,6488980.14060005
8,17,146,6448800.681305058
1,18,146,8925260.824555079
2,18,146,10136122.021750083
3,18,146,10939389.932480076
4,18,146,6508993.801750054
5,18,146,7630885.4960250575
6,18,146,7110161.8221050585
7,18,146,6955344.162430049
8,18,146,6067000.917380049
1,19,146,9299454.875875099
2,19,146,11058884.020285085
3,19,146,10813991.577630082
4,19,146,7382218.08542505
5,19,146,8156628.68870507
6,19,146,6913970.177420046
7,19,146,7192466.143955045
8,19,146,7060267.956760059
1,20,146,8284503.456670106
2,20,146,11550916.714550085
3,20,146,9499110.831220089
4,20,146,7028320.899835052
5,20,146,8597769.479365066
6,20,146,6117048.5906200465
7,20,146,6826725.811400045
8,20,146,7001472.534995062
1,21,146,7162815.07849008
2,21,146,9988467.662240086
3,21,146,8718970.36599507
4,21,146,6788540.87806506
5,21,146,7740270.026470062
6,21,146,6018238.296625038
7,21,146,7406041.339715049
8,21,146,7434921.797625049
1,5,147,2617271.373640066
2,5,147,5325803.0757201
3,5,147,6708635.041685123
4,5,147,8938504.282300146
5,5,147,1000000.0
6,5,147,1164223.8899150393
7,5,147,1812599.3074650352
8,5,147,1788836.9525600316
1,6,147,4336754.361250101
2,6,147,6396764.91544012
3,6,147,8129214.807185136
4,6,147,6260502.393450108
5,6,147,6295040.675825135
6,6,147,1000000.0
7,6,147,2591225.184120057
8,6,147,1442391.079590028
1,7,147,3936011.360190079
2,7,147,6041966.917590094
3,7,147,7312051.899905104
4,7,147,5720431.743575077
5,7,147,4558675.106965078
6,7,147,2929397.885965063
7,7,147,1000000.0
8,7,147,1325347.2747650302
1,8,147,3658755.2285600705
2,8,147,6395547.367220086
3,8,147,7615812.761390098
4,8,147,6629357.310640083
5,8,147,4889767.11871006
6,8,147,5876849.977645083
7,8,147,5845642.306000104
8,8,147,1000000.0
1,9,147,3457718.1863000756
2,9,147,6355828.009835087
3,9,147,7182303.766075078
4,9,147,7339740.0987150865
5,9,147,4982599.884610062
6,9,147,4990256.197540064
7,9,147,5922298.310870077
8,9,147,5479256.009845081
1,10,147,4162962.552425083
2,10,147,6631071.294150095
3,10,147,6954039.6967500765
4,10,147,7424511.795515076
5,10,147,5936281.169315066
6,10,147,6168684.3223000625
7,10,147,6074598.928520061
8,10,147,6758280.5173950745
1,11,147,4203133.700545082
2,11,147,6678076.03180009
3,11,147,8348800.257830085
4,11,147,8069958.953860075
5,11,147,7413292.701570068
6,11,147,8183474.818630077
7,11,147,8675788.99994007
8,11,147,6047409.867655067
1,12,147,6363832.49583009
2,12,147,7782382.57441009
3,12,147,10696680.959250089
4,12,147,7807436.270555072
5,12,147,8380967.032805077
6,12,147,10112122.592400078
7,12,147,8654345.542720087
8,12,147,7283196.736200072
1,13,147,7007070.380740099
2,13,147,8769379.018605104
3,13,147,11084237.09032008
4,13,147,8101988.92119007
5,13,147,9241158.963705074
6,13,147,9144321.853730075
7,13,147,8236499.2007900765
8,13,147,6791545.082665071
1,14,147,7869954.837785102
2,14,147,9716656.618300099
3,14,147,9244311.467190074
4,14,147,7473154.2448900575
5,14,147,6907002.869490056
6,14,147,8993775.74117008
7,14,147,7583294.690500068
8,14,147,6672718.508385062
1,15,147,9678392.021205127
2,15,147,9982168.105615094
3,15,147,7976540.424900065
4,15,147,7418042.402035071
5,15,147,8180124.868520065
6,15,147,9383313.363895057
7,15,147,8039279.697280047
8,15,147,6824669.930435055
1,16,147,9848508.21108011
2,16,147,8904276.921950081
3,16,147,10187477.808140075
4,16,147,8433470.754855063
5,16,147,8549220.540630061
6,16,147,8355019.55192506
7,16,147,7278610.753980061
8,16,147,5935504.964155048
1,17,147,10687840.215695122
2,17,147,9840174.442705087
3,17,147,11579244.246090097
4,17,147,7649520.065410055
