shortMA,mediumMA,longMA,netAsset
2,13,166,4918576.930365025
3,13,166,4838205.611365026
4,13,166,3897925.7888250197
5,13,166,3940336.072785021
6,13,166,4186598.620855023
7,13,166,4546129.650415017
8,13,166,3490496.484595021
1,14,166,4335042.9862350235
2,14,166,5227529.479640027
3,14,166,4291489.300470016
4,14,166,3570832.2779250205
5,14,166,3540490.021205016
6,14,166,4300077.28900502
7,14,166,4213251.186400025
8,14,166,3729352.3394750166
1,15,166,4866035.386615028
2,15,166,5076666.477230029
3,15,166,3542149.6276500174
4,15,166,3780030.281775016
5,15,166,4019409.5845500147
6,15,166,4207940.059505012
7,15,166,4195004.568600019
8,15,166,3444920.3946600137
1,16,166,4603429.265455027
2,16,166,4375079.644880022
3,16,166,4409425.001675027
4,16,166,4465117.267280015
5,16,166,4186945.112550015
6,16,166,3738366.78080002
7,16,166,3590271.4488550182
8,16,166,3180182.056330023
1,17,166,4551333.637285036
2,17,166,4494397.944780031
3,17,166,4623869.127635025
4,17,166,4044739.318125017
5,17,166,4180270.6576400134
6,17,166,3870593.4328450165
7,17,166,3299344.695250016
8,17,166,3525416.3511150163
1,18,166,3902495.5626900233
2,18,166,4705697.392655029
3,18,166,5083849.3582950225
4,18,166,3850547.6262300173
5,18,166,4604767.331220018
6,18,166,4103903.2556500165
7,18,166,3603508.999820022
8,18,166,3104515.151910017
1,19,166,4243390.109710028
2,19,166,4774110.984915028
3,19,166,5044606.83486503
4,19,166,4152852.886415022
5,19,166,4759179.613955014
6,19,166,3919049.1130100167
7,19,166,3703569.860020015
8,19,166,3651292.136390013
1,20,166,4159407.7753900317
2,20,166,4669783.561060034
3,20,166,4887486.86825002
4,20,166,4009635.7367650187
5,20,166,4937141.735620025
6,20,166,3602389.14011502
7,20,166,3482889.8537950194
8,20,166,3724809.8653150126
1,21,166,3664552.8720500264
2,21,166,4777617.116625024
3,21,166,4587418.167165023
4,21,166,4098537.1160750194
5,21,166,4580109.9917000225
6,21,166,3426159.1469900156
7,21,166,3553207.056740017
8,21,166,3613964.622935015
1,5,167,1612806.9723250235
2,5,167,3118023.026960039
3,5,167,3106404.381885038
4,5,167,4297348.779125053
5,5,167,1000000.0
6,5,167,1063349.2581050133
7,5,167,1229791.8709800139
8,5,167,1349343.1181600126
1,6,167,2355401.7548200274
2,6,167,3690023.4297850323
3,6,167,3815294.8880150425
4,6,167,3130565.741615035
5,6,167,3449546.24414504
6,6,167,1000000.0
7,6,167,1483886.306245021
8,6,167,1101424.845810011
1,7,167,2265937.212025025
2,7,167,2825625.7315050336
3,7,167,3444210.934775035
4,7,167,2958600.6388100213
5,7,167,3134378.5318350275
6,7,167,2493574.1988900243
7,7,167,1000000.0
8,7,167,1057555.7035550135
1,8,167,2278632.5448500267
2,8,167,3279120.806450032
3,8,167,4013097.599030037
4,8,167,3665741.4574350263
5,8,167,2943345.400280018
6,8,167,3561423.482270024
7,8,167,3554368.8124200376
8,8,167,1000000.0
1,9,167,2208516.855105027
2,9,167,3733669.1354450397
3,9,167,3746073.7359700333
4,9,167,4043187.2952400288
5,9,167,3136691.092470021
6,9,167,2975930.6187650217
7,9,167,2999145.0929650245
8,9,167,2795177.685685027
1,10,167,2576916.934360032
2,10,167,4097020.16650503
3,10,167,3680869.198650034
4,10,167,3600470.1434250236
5,10,167,3839097.6443050234
6,10,167,3130935.4343200214
7,10,167,2923730.3998400196
8,10,167,3193274.3315350227
1,11,167,2533558.5605250285
2,11,167,3761863.9085650374
3,11,167,4149631.847130022
4,11,167,4064391.435795024
5,11,167,3944854.4519850216
6,11,167,3795411.4328850266
7,11,167,4494169.841790025
8,11,167,3289358.317330021
1,12,167,3879521.923800034
2,12,167,4325121.3916200325
3,12,167,4609155.83231502
4,12,167,3820966.5188450194
5,12,167,3968086.198625024
6,12,167,4520617.090955021
7,12,167,4046943.633230023
8,12,167,3555443.5251550293
1,13,167,4150986.5650900286
2,13,167,4809633.109025027
3,13,167,4700863.503285021
4,13,167,3787014.1278550182
5,13,167,3828239.0009100237
6,13,167,4067510.8115100265
7,13,167,4417119.03665502
8,13,167,3391331.040585023
1,14,167,4239141.68631503
2,14,167,5111454.430230028
3,14,167,4169528.9374700226
4,14,167,3469334.3324400173
5,14,167,3439996.84917502
6,14,167,4177813.401860018
7,14,167,4093533.882145022
8,14,167,3623582.6661750204
1,15,167,4758411.287535029
2,15,167,4932486.164820033
3,15,167,3441492.757050017
4,15,167,3672497.297740015
5,15,167,3905012.20554502
6,15,167,4088484.1835700185
7,15,167,4075745.4758950244
8,15,167,3347250.76069002
1,16,167,4501527.655975032
2,16,167,4278353.587470022
3,16,167,4284193.85547003
4,16,167,4338220.353905018
5,16,167,4068198.951070016
6,16,167,3631780.528690019
7,16,167,3488451.7298550205
8,16,167,3090136.0352050182
1,17,167,4450388.668545029
2,17,167,4394840.30123003
3,17,167,4492565.134545027
4,17,167,3929537.093095017
5,17,167,4061377.679200018
6,17,167,3760415.184240021
7,17,167,3205368.0161800166
8,17,167,3425269.119875016
1,18,167,3816447.095385027
2,18,167,4601529.693915026
3,18,167,4939273.027450028
4,18,167,3741133.5196200237
5,18,167,4473994.346575014
6,18,167,3987604.639740022
7,18,167,3501331.122100019
8,18,167,3016282.425810014
1,19,167,4149402.253350022
2,19,167,4668299.640205026
3,19,167,4932876.708155019
4,19,167,4034823.552380015
5,19,167,4623789.208975016
6,19,167,3807660.619020016
7,19,167,3598400.602245019
8,19,167,3547624.8560100165
1,20,167,4067269.2629350275
2,20,167,4566406.709310025
3,20,167,4779123.751155024
4,20,167,3895844.94176502
5,20,167,4797167.816920019
6,20,167,3499785.4167050184
7,20,167,3384158.556665021
8,20,167,3642131.3688650155
1,21,167,3583488.0671500233
2,21,167,4671967.124150029
3,21,167,4485731.487365025
4,21,167,4007400.492250019
5,21,167,4450043.607585016
6,21,167,3328733.1466800137
7,21,167,3452227.0929700187
8,21,167,3533908.2795550167
1,5,168,1618747.4078450254
2,5,168,3118023.026960039
3,5,168,3106404.381885038
4,5,168,4312832.708420053
5,5,168,1000000.0
6,5,168,1051722.7714200139
7,5,168,1216205.0276050144
8,5,168,1334657.5722900124
1,6,168,2363942.111075027
2,6,168,3703424.1894850307
3,6,168,3829289.179310037
4,6,168,3141910.8598050335
5,6,168,3462118.8401550325
6,6,168,1000000.0
7,6,168,1467643.2255300218
8,6,168,1089475.6289200108
1,7,168,2274241.418020026
2,7,168,2835776.8797700354
3,7,168,3456852.7018500324
4,7,168,2969303.871925022
5,7,168,3145804.655580028
6,7,168,2502643.142145024
7,7,168,1000000.0
8,7,168,1046013.5599450143
1,8,168,2286904.85784503
2,8,168,3291158.4432450305
3,8,168,4027771.7464750367
4,8,168,3679108.987645026
5,8,168,2954074.320095018
6,8,168,3574329.9348900276
7,8,168,3567352.1501450385
8,8,168,1000000.0
1,9,168,2216551.901675027
2,9,168,3747390.4243000383
3,9,168,3759875.9320950303
4,9,168,4057845.735150026
5,9,168,3148168.685990021
6,9,168,2986324.5346600213
7,9,168,3010043.7403450245
8,9,168,2805384.425115027
1,10,168,2586184.274525034
2,10,168,4111808.1500500333
3,10,168,3694056.8833800317
4,10,168,3613628.7430350212
5,10,168,3852992.415625024
6,10,168,3142337.496385019
7,10,168,2933956.4358400176
8,10,168,3204766.9161550244
1,11,168,2542746.283040026
2,11,168,3775531.778585039
3,11,168,4164670.311705019
4,11,168,4078986.5302900244
5,11,168,3959393.5687150173
6,11,168,3809228.509145024
7,11,168,4510612.7692700215
8,11,168,3301343.058120022
1,12,168,3893507.9203300383
2,12,168,4340803.663060031
3,12,168,4625811.703910021
4,12,168,3834673.7560850168
5,12,168,3982447.8422150207
6,12,168,4536976.662840021
7,12,168,4061815.535165023
8,12,168,3568509.062560029
1,13,168,4165980.0360800275
2,13,168,4827198.713615026
3,13,168,4717722.121670022
4,13,168,3800988.904200018
5,13,168,3842156.776345024
6,13,168,4082390.277145021
7,13,168,4433279.136040019
8,13,168,3403755.962430023
1,14,168,4254356.65637503
2,14,168,5130261.650645026
3,14,168,4184720.213280021
4,14,168,3481915.465705018
5,14,168,3452529.2051750226
6,14,168,4192937.3379550194
7,14,168,4108247.139015029
8,14,168,3636856.9235700225
1,15,168,4775895.116625027
2,15,168,4950597.49311003
3,15,168,3453871.798435018
4,15,168,3685923.2400300144
5,15,168,3919225.58291002
6,15,168,4103467.4603200206
7,15,168,4090556.184105021
8,15,168,3359280.168150018
1,16,168,4517836.813120031
2,16,168,4293793.570045021
3,16,168,4299821.044045029
4,16,168,4354003.776785022
5,16,168,4083027.578000014
6,16,168,3645028.205885019
7,16,168,3501287.7611050196
8,16,168,3101370.697375018
1,17,168,4466635.67966003
2,17,168,4410765.148755028
3,17,168,4508814.803445025
4,17,168,3943866.762405018
5,17,168,4076188.917120014
6,17,168,3774029.69860502
7,17,168,3216966.2794450186
8,17,168,3437821.235690016
1,18,168,3830112.4700800236
2,18,168,4618165.473270022
3,18,168,4957119.393970022
4,18,168,3754704.7793950182
5,18,168,4490235.706980015
6,18,168,4001967.802640021
7,18,168,3514006.7214850183
8,18,168,3027217.9909550147
1,19,168,4164434.3872850216
2,19,168,4685357.758090028
3,19,168,4950868.000405019
4,19,168,4049456.9666050137
5,19,168,4640531.880825016
6,19,168,3821608.235450016
7,19,168,3611575.708210019
8,19,168,3560334.408815015
1,20,168,4081821.662195031
2,20,168,4582784.759290028
3,20,168,4796420.521965023
4,20,168,3909837.26120002
5,20,168,4814654.611500014
6,20,168,3512469.6708050184
7,20,168,3396446.39951002
8,20,168,3655520.258300015
1,21,168,3596519.4801100213
2,21,168,4688960.526055028
3,21,168,4502029.627695023
4,21,168,4021923.25552502
5,21,168,4466165.14028502
6,21,168,3340682.9563500136
7,21,168,3464799.558005019
8,21,168,3546628.052585016
1,5,169,1645472.0734800273
2,5,169,3170030.6675950373
3,5,169,3161050.9582000347
4,5,169,4389547.950265045
5,5,169,1000000.0
6,5,169,1068870.325015014
7,5,169,1236026.8050850148
8,5,169,1356415.1357700122
1,6,169,2403989.7361450265
2,6,169,3764732.3851550333
3,6,169,3896887.1770800333
4,6,169,3143038.5249650357
5,6,169,3463520.668235034
6,6,169,1000000.0
7,6,169,1491540.528750022
8,6,169,1107246.6074800107
1,7,169,2312272.080850025
2,7,169,2883758.8819600353
3,7,169,3518059.1692700298
4,7,169,2970288.685255023
5,7,169,3146333.8853000286
6,7,169,2503424.7797050234
7,7,169,1000000.0
8,7,169,1064075.4737250144
1,8,169,2287702.9243550296
2,8,169,3345852.2735350328
3,8,169,4029567.7409000285
4,8,169,3679951.004890024
5,8,169,2955152.147550016
6,8,169,3576193.512805027
7,8,169,3569159.096580038
8,8,169,1000000.0
1,9,169,2217499.8890700247
2,9,169,3809026.475550032
3,9,169,3826258.3757950277
4,9,169,4059495.001940022
5,9,169,3149393.475705021
6,9,169,2987702.006310022
7,9,169,3010880.988850028
8,9,169,2854746.479595026
1,10,169,2587542.490570031
2,10,169,4180726.904420032
3,10,169,3759104.4869150254
4,10,169,3615399.390585022
5,10,169,3853978.369355022
6,10,169,3143437.1261550174
7,10,169,2935618.74951502
8,10,169,3261148.816840023
1,11,169,2543626.102895028
2,11,169,3838995.395810042
3,11,169,4238193.4387050215
4,11,169,4080249.805045026
5,11,169,3960499.5361550213
6,11,169,3811026.3876000224
7,11,169,4512223.198320021
8,11,169,3355946.794875021
1,12,169,3958709.8692600294
2,12,169,4413042.052075033
3,12,169,4708012.238325025
4,12,169,3835486.6124200183
5,12,169,3984485.327250024
6,12,169,4538771.38501002
7,12,169,4129649.241485023
8,12,169,3627564.861930029
1,13,169,4235988.943840031
2,13,169,4907556.376545029
3,13,169,4796628.047035024
4,13,169,3802351.786940016
5,13,169,3843340.988710022
6,13,169,4150536.5024650227
7,13,169,4506872.712490017
8,13,169,3460670.947725024
1,14,169,4325230.833110024
2,14,169,5215149.022290026
3,14,169,4253981.10989002
4,14,169,3543578.1781250187
5,14,169,3453449.22414502
6,14,169,4263189.822075022
7,14,169,4176825.6714500273
8,14,169,3697262.3223900213
1,15,169,4856029.009650033
2,15,169,5032960.806310027
3,15,169,3511877.079195019
4,15,169,3751576.915805018
5,15,169,3984220.4298750157
6,15,169,4171382.146105018
7,15,169,4159167.06491002
8,15,169,3415443.3536100234
1,16,169,4593319.922685035
2,16,169,4365565.101050027
3,16,169,4375913.727270026
4,16,169,4431175.96670002
5,16,169,4084786.9164550197
6,16,169,3706464.774475023
7,16,169,3559374.085680021
8,16,169,3152532.124345018
1,17,169,4541334.929125032
2,17,169,4484492.113840019
3,17,169,4588795.679440024
4,17,169,4013905.941920017
5,17,169,4078139.121085014
6,17,169,3837542.8969550175
7,17,169,3271012.5964400177
8,17,169,3495096.0779050146
1,18,169,3894751.102960023
2,18,169,4695557.660410022
3,18,169,5040196.70102502
4,18,169,3820946.632820014
5,18,169,4491583.618270012
6,18,169,4068452.097055018
7,18,169,3572756.613300016
8,18,169,3077873.4515350154
1,19,169,4234251.902670023
2,19,169,4763581.045430029
3,19,169,5038415.669545028
4,19,169,4120935.345715016
5,19,169,4642644.647765021
6,19,169,3885048.3783800197
7,19,169,3671195.1925700186
8,19,169,3620074.974835018
1,20,169,4150267.2347000334
2,20,169,4658749.737880025
3,20,169,4881258.18715502
4,20,169,3910898.9638500186
5,20,169,4816172.977625016
6,20,169,3571078.4634750187
7,20,169,3452493.521040015
8,20,169,3715807.2607000154
1,21,169,3656883.343705024
2,21,169,4767290.521950031
3,21,169,4581611.2528400235
4,21,169,4023677.417170017
5,21,169,4468018.876220021
6,21,169,3342176.8870500177
7,21,169,3522302.40376002
8,21,169,3605916.9657150167
1,5,170,1681206.9204350275
2,5,170,3013961.957515034
3,5,170,3005662.2167750336
4,5,170,4173033.7957900437
5,5,170,1000000.0
6,5,170,1063837.1942950164
7,5,170,1204172.248490015
8,5,170,1321829.4815100096
1,6,170,2455128.502250029
2,6,170,3579506.737210035
3,6,170,3704904.640125036
4,6,170,2985731.5929600284
5,6,170,3289722.0602500387
6,6,170,1000000.0
7,6,170,1453303.0462900228
8,6,170,1078788.3267150125
1,7,170,2362179.8562600263
2,7,170,2800125.91711003
3,7,170,3412865.9526400333
4,7,170,2881865.1104450193
5,7,170,3049789.695040024
6,7,170,2426256.310355029
7,7,170,1000000.0
8,7,170,1036111.8871900127
1,8,170,2336728.189865029
2,8,170,3246277.2767250305
3,8,170,3909822.159795026
4,8,170,3569857.2050400255
5,8,170,2866480.055635019
6,8,170,3472654.332320022
7,8,170,3466316.7484800317
8,8,170,1000000.0
1,9,170,2265385.6204000274
2,9,170,3695819.5969050284
3,9,170,3712098.4677450242
4,9,170,3938297.106615018
5,9,170,3055321.0183150177
6,9,170,2901380.3566500186
7,9,170,3075678.7320000245
8,9,170,2839131.6201450294
1,10,170,2643095.5658700312
2,10,170,4059746.9579950334
3,10,170,3647307.6131300237
4,10,170,3507368.8193500172
5,10,170,3743111.9056300228
6,10,170,3211147.21493002
7,10,170,2998457.7217500187
8,10,170,3331570.6518500224
1,11,170,2598510.2143800287
2,11,170,3921576.4573450405
3,11,170,4111902.9380450263
4,11,170,3962764.3555150214
5,11,170,4045827.9517700225
6,11,170,3892893.713845018
7,11,170,4609950.895160021
8,11,170,3428217.9005450215
1,12,170,4043753.6534400256
2,12,170,4507613.911580029
3,12,170,4571814.051975022
4,12,170,3725389.370980015
5,12,170,4069716.345275027
6,12,170,4636630.873485018
7,12,170,4218746.404860021
8,12,170,3627564.861930029
1,13,170,4326920.028235028
2,13,170,5013212.441295028
3,13,170,4658218.450200023
4,13,170,3692820.3686350165
5,13,170,3926016.4087550207
6,13,170,4239686.802105018
7,13,170,4604166.002480022
8,13,170,3460670.947725024
1,14,170,4418056.565585024
2,14,170,5327491.513365024
3,14,170,4131304.807535022
4,14,170,3441264.579505018
5,14,170,3527474.648600021
6,14,170,4354784.00301502
7,14,170,4176825.6714500273
8,14,170,3697262.3223900213
1,15,170,4959832.883055025
2,15,170,5140923.081425031
3,15,170,3587253.5769500206
4,15,170,3646928.8001400204
5,15,170,4069822.181280022
6,15,170,4261319.877795022
7,15,170,4248180.003910018
8,15,170,3415443.3536100234
1,16,170,4692134.78038503
2,16,170,4459198.943395022
3,16,170,4469420.793105021
4,16,170,4527007.00821502
5,16,170,4172466.416100017
6,16,170,3786101.517030022
7,16,170,3559374.085680021
8,16,170,3152532.124345018
1,17,170,4638792.579475033
2,17,170,4484492.113840019
3,17,170,4588795.679440024
4,17,170,4013905.941920017
5,17,170,4078139.121085014
6,17,170,3837542.8969550175
7,17,170,3271012.5964400177
8,17,170,3495096.0779050146
1,18,170,3894751.102960023
2,18,170,4695557.660410022
3,18,170,5040196.70102502
4,18,170,3820946.632820014
5,18,170,4491583.618270012
6,18,170,4068452.097055018
7,18,170,3572756.613300016
8,18,170,3077873.4515350154
1,19,170,4234251.902670023
2,19,170,4763581.045430029
3,19,170,5038415.669545028
4,19,170,4120935.345715016
5,19,170,4642644.647765021
6,19,170,3885048.3783800197
7,19,170,3671195.1925700186
8,19,170,3620074.974835018
1,20,170,4150267.2347000334
2,20,170,4658749.737880025
3,20,170,4881258.18715502
4,20,170,3910898.9638500186
5,20,170,4816172.977625016
6,20,170,3571078.4634750187
7,20,170,3452493.521040015
8,20,170,3715807.2607000154
1,21,170,3656883.343705024
2,21,170,4767290.521950031
3,21,170,4581611.2528400235
4,21,170,4023677.417170017
5,21,170,4468018.876220021
6,21,170,3342176.8870500177
7,21,170,3522302.40376002
8,21,170,3605916.9657150167
1,5,171,1640932.945340028
2,5,171,2941959.1527300365
3,5,171,2933803.104015036
4,5,171,3991465.6249050503
5,5,171,1000000.0
6,5,171,1063837.1942950164
7,5,171,1204172.248490015
8,5,171,1321829.4815100096
1,6,171,2396574.7209550277
2,6,171,3494055.6014850363
3,6,171,3616369.9747950374
4,6,171,2855947.138190031
5,6,171,3146612.2560600378
6,6,171,1000000.0
7,6,171,1425571.8500900215
8,6,171,1078788.3267150125
1,7,171,2305921.8803100265
2,7,171,2733238.892495032
3,7,171,3331331.779970035
4,7,171,2753824.348750022
5,7,171,2914339.0932650254
6,7,171,2368179.6910050306
7,7,171,1000000.0
8,7,171,1036111.8871900127
1,8,171,2281002.018395029
2,8,171,3168805.4675350357
3,8,171,3816408.708245027
4,8,171,3414767.4597800244
5,8,171,2742015.793710019
6,8,171,3318173.1429100255
7,8,171,3322192.0352550284
8,8,171,1000000.0
1,9,171,2211267.030435028
2,9,171,3607556.0127450307
3,9,171,3623538.9167800276
4,9,171,3763158.4784850203
5,9,171,2922549.833110019
6,9,171,2832088.40703002
7,9,171,2944712.6855800245
8,9,171,2774006.85568003
1,10,171,2579918.4781450327
2,10,171,3962833.016765033
3,10,171,3560036.660735025
4,10,171,3351622.8717300184
5,10,171,3580273.996630019
6,10,171,3137609.766475021
7,10,171,2929687.9869800205
8,10,171,3233496.4151550224
1,11,171,2536501.7968150266
2,11,171,3827916.6317250393
3,11,171,4013849.764435029
4,11,171,3797812.607025019
5,11,171,3953296.119765028
6,11,171,3803560.464410017
7,11,171,4504230.757395025
8,11,171,3327255.057410022
1,12,171,3947258.480335033
2,12,171,4399826.831595033
3,12,171,4462439.953490024
4,12,171,3640159.100080015
5,12,171,3976564.842115026
6,12,171,4530421.379130017
7,12,171,4094221.792140023
8,12,171,3520684.8158550323
1,13,171,4223788.585875033
2,13,171,4893440.280840027
3,13,171,4546900.503705019
4,13,171,3608265.0508400155
5,13,171,3836223.16790502
6,13,171,4142575.7110750154
7,13,171,4468509.182265024
8,13,171,3358875.4548450243
1,14,171,4312632.407000028
2,14,171,5200177.586025026
3,14,171,4032616.6742700203
4,14,171,3362508.7176950187
5,14,171,3446785.0613100207
6,14,171,4226577.692750025
7,14,171,4053754.0470950278
8,14,171,3588404.915095023
1,15,171,4841320.830125029
2,15,171,5018000.784305032
3,15,171,3501785.08178002
4,15,171,3563246.896875022
5,15,171,3949888.154230025
6,15,171,4135882.592770022
7,15,171,4122982.025710023
8,15,171,3314805.9359100214
1,16,171,4580040.94052003
2,16,171,4352697.527515027
3,16,171,4362692.722770024
4,16,171,4423270.394095021
5,16,171,4049397.665765018
6,16,171,3674485.677410023
7,16,171,3454614.356610021
8,16,171,3059631.2305650194
1,17,171,4527921.5181800295
2,17,171,4377281.0040400205
3,17,171,4479248.675420025
4,17,171,3921859.664980018
5,17,171,3958072.5590550182
6,17,171,3724489.021510016
7,17,171,3174640.9679950164
8,17,171,3392122.506995015
1,18,171,3801639.2664500247
2,18,171,4583462.506070025
3,18,171,4919962.785625021
4,18,171,3733378.2237100173
5,18,171,4359164.351680016
6,18,171,3948520.102045021
7,18,171,3467402.185675015
8,18,171,2987038.730245015
1,19,171,4133279.865415026
2,19,171,4649798.078190034
3,19,171,4923090.941400028
4,19,171,4026597.6032650187
5,19,171,4505806.6905250205
6,19,171,3770567.76179002
7,19,171,3563075.380070017
8,19,171,3513392.8366300203
1,20,171,4051307.142965029
2,20,171,4547437.636140024
3,20,171,4769274.02241002
4,20,171,3821174.6318950183
5,20,171,4674243.023465016
6,20,171,3465947.1128150187
7,20,171,3350747.350975015
8,20,171,3606471.3091000156
1,21,171,3569526.7236850243
2,21,171,4653424.182280033
3,21,171,4476768.2450850215
4,21,171,3931575.0038800184
5,21,171,4336302.231305021
6,21,171,3243756.596125018
7,21,171,3418401.06169002
8,21,171,3499658.3608850166
1,5,172,1674440.1437100247
2,5,172,3002319.6964200367
3,5,172,2993992.3809700343
4,5,172,4073473.4449400483
5,5,172,1000000.0
6,5,172,1060669.4335000166
7,5,172,1201832.956465015
8,5,172,1318753.6172400108
1,6,172,2445604.7244650284
2,6,172,3565580.1434050407
3,6,172,3690634.663695039
4,6,172,2914319.7459150283
5,6,172,3207943.211055036
6,6,172,1000000.0
7,6,172,1414325.9479650182
8,6,172,1083409.0919400114
1,7,172,2352596.687410028
2,7,172,2789393.5846200334
3,7,172,3399489.905795038
4,7,172,2809914.4239950203
5,7,172,2971264.7751550265
6,7,172,2430336.5200850284
7,7,172,1000000.0
8,7,172,1040616.5797550123
1,8,172,2327981.1392950243
2,8,172,3233728.7220900366
3,8,172,3894429.627035029
4,8,172,3485267.6782450248
5,8,172,2798784.6336800195
6,8,172,3362205.314585021
7,8,172,3365020.298815031
8,8,172,1000000.0
1,9,172,2256402.987945028
2,9,172,3681715.6196550312
3,9,172,3697778.2799000237
4,9,172,3840170.6601800243
5,9,172,2983238.6483450206
6,9,172,2852374.190770019
7,9,172,2963361.4821500243
8,9,172,2791421.9391600257
1,10,172,2632736.74250503
2,10,172,4044915.842640032
3,10,172,3633041.530470021
4,10,172,3420253.7729450213
5,10,172,3653721.398120021
6,10,172,3145043.03057002
7,10,172,2933540.6116400156
8,10,172,3237269.694425023
1,11,172,2588358.567115029
2,11,172,3855859.0259950347
3,11,172,4096013.062235023
4,11,172,3825920.4652750157
5,11,172,3982250.8056350183
6,11,172,3808221.30779502
7,11,172,4509712.743665016
8,11,172,3331855.058765023
1,12,172,4028221.4056650326
2,12,172,4427791.023015037
3,12,172,4490927.104285026
4,12,172,3662859.8695250214
5,12,172,3981655.269355025
6,12,172,4536274.576570023
7,12,172,4099139.377220026
8,12,172,3525464.118190028
1,13,172,4250497.618220034
2,13,172,4923816.144575037
3,13,172,4575786.877260022
4,13,172,3631128.0839600214
5,13,172,3840809.02759002
6,13,172,4148049.6173600215
7,13,172,4474328.627740022
8,13,172,3362938.8391250237
1,14,172,4340193.438075031
2,14,172,5207201.158610025
3,14,172,4058263.131170021
4,14,172,3383811.13903002
5,14,172,3451453.4107400184
6,14,172,4232233.062170023
7,14,172,4059325.039960021
8,14,172,3596886.442760023
1,15,172,4847334.221955032
2,15,172,5024580.093370023
3,15,172,3506091.842175017
4,15,172,3586009.0256750137
5,15,172,3955389.738045018
6,15,172,4141576.8160250206
7,15,172,4128355.1056600246
8,15,172,3322355.2951850183
1,16,172,4586221.443105031
2,16,172,4358197.658690027
3,16,172,4368754.946980023
4,16,172,4428785.580850012
5,16,172,4055234.575480017
6,16,172,3679599.197625021
7,16,172,3459138.9789700164
8,16,172,3066803.736160015
1,17,172,4533787.222100031
2,17,172,4382910.446860027
3,17,172,4484866.26624003
4,17,172,3926897.591065017
5,17,172,3963022.1927900217
6,17,172,3729048.3366650166
7,17,172,3178383.2937200195
8,17,172,3396624.4438200165
1,18,172,3806257.436085027
2,18,172,4588717.743920027
3,18,172,4925935.102790023
4,18,172,3738450.762210017
5,18,172,4360475.336595018
6,18,172,3949962.604365018
7,18,172,3471699.953925022
8,18,172,2990992.0916300137
1,19,172,4138407.8239950305
2,19,172,4656071.198270025
3,19,172,4924905.316195028
4,19,172,4028440.1624250226
5,19,172,4507557.739725019
6,19,172,3797208.621555021
7,19,172,3564603.402300017
8,19,172,3517611.166455016
1,20,172,4079601.6179750343
2,20,172,4553641.506155028
3,20,172,4770901.281195029
4,20,172,3848038.0934300167
5,20,172,4707180.059985022
6,20,172,3490172.270570018
7,20,172,3377932.222240017
8,20,172,3635246.522305018
1,21,172,3594714.5779550225
2,21,172,4654609.488595026
3,21,172,4508014.794535027
4,21,172,3959393.992015019
5,21,172,4366870.66153502
6,21,172,3266645.0874100165
7,21,172,3445843.8902250184
8,21,172,3527817.3203150174
1,5,173,1674440.1437100247
2,5,173,3002319.6964200367
3,5,173,2987523.8975700373
4,5,173,4064101.8431050507
5,5,173,1000000.0
6,5,173,1060669.4335000166
7,5,173,1201832.956465015
8,5,173,1318753.6172400108
1,6,173,2445604.7244650284
2,6,173,3565580.1434050407
3,6,173,3682109.4452400366
4,6,173,2907734.5965150357
5,6,173,3197570.254615041
6,6,173,1000000.0
7,6,173,1414325.9479650182
8,6,173,1083409.0919400114
1,7,173,2352596.687410028
2,7,173,2789393.5846200334
3,7,173,3392751.4371350347
4,7,173,2800971.1538250195
5,7,173,2961677.243295028
6,7,173,2423300.127165028
7,7,173,1000000.0
8,7,173,1040616.5797550123
1,8,173,2327981.1392950243
2,8,173,3233728.7220900366
3,8,173,3885838.101465034
4,8,173,3473852.049345026
5,8,173,2789864.9806950185
6,8,173,3350747.714410025
7,8,173,3354813.6297800345
8,8,173,1000000.0
1,9,173,2256402.987945028
2,9,173,3681715.6196550312
3,9,173,3689325.228640031
4,9,173,3827803.6519700256
5,9,173,2972908.6406500232
6,9,173,2843450.006520019
7,9,173,2953736.761450025
8,9,173,2782126.93855503
1,10,173,2632736.74250503
2,10,173,4035220.2514600265
3,10,173,3625287.8798900237
4,10,173,3409565.0327850217
5,10,173,3641781.618995019
6,10,173,3134562.484985018
7,10,173,2924105.0058850185
8,10,173,3227219.229335025
1,11,173,2588358.567115029
2,11,173,3847544.068760028
3,11,173,4082830.876045029
4,11,173,3813715.56405502
5,11,173,3969561.718755023
6,11,173,3796030.3909350177
7,11,173,4494995.680625025
8,11,173,3320482.726470023
1,12,173,4028221.4056650326
2,12,173,4418152.081585034
3,12,173,4476541.282690026
4,12,173,3650892.250775014
5,12,173,3968423.2282000235
6,12,173,4521847.437885023
7,12,173,4086422.5387200313
8,12,173,3514184.0835500252
1,13,173,4236716.004760025
2,13,173,4913532.539325029
3,13,173,4561248.9221900245
4,13,173,3619241.6143500223
5,13,173,3828706.281200021
6,13,173,4134073.0750000207
7,13,173,4459759.864210021
8,13,173,3352172.9594350234
1,14,173,4325917.068375025
2,14,173,5190266.9649100285
3,14,173,4045478.2314050184
4,14,173,3372509.0718200193
5,14,173,3440369.422665022
6,14,173,4218211.671355026
7,14,173,4045749.2159300274
8,14,173,3585282.3079700223
1,15,173,4832129.736595033
2,15,173,5008659.814480028
3,15,173,3495068.023970023
4,15,173,3574408.4508300237
5,15,173,3942296.940825018
6,15,173,4127562.0793850203
7,15,173,4115257.224580024
8,15,173,3311712.2611850193
